Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,delay_total
2008,10,8,Wednesday,1840,1840,2010,2015,AA,1703,N552AA,210,215,190,-5,0,AUS,SJC,1476,3,17,0,NA,0,NA,NA,NA,NA,NA,-5
2008,10,8,Wednesday,1849,1850,1934,1945,AA,1113,N449AA,45,55,29,-11,-1,DFW,AUS,190,5,11,0,NA,0,NA,NA,NA,NA,NA,-10
2008,10,8,Wednesday,1901,1905,2347,2355,AA,2246,N4YJAA,166,170,149,-8,-4,LAX,AUS,1242,6,11,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,8,Wednesday,1922,1925,2023,2025,AA,1278,N511AA,61,60,38,-2,-3,AUS,DFW,190,11,12,0,NA,0,NA,NA,NA,NA,NA,1
2008,10,8,Wednesday,1931,1925,2013,2030,AA,427,N293AA,162,185,149,-17,6,AUS,LAX,1242,3,10,0,NA,0,NA,NA,NA,NA,NA,-23
2008,10,8,Wednesday,2047,2050,2132,2145,AA,1731,N507AA,45,55,31,-13,-3,DFW,AUS,190,5,9,0,NA,0,NA,NA,NA,NA,NA,-10
2008,10,8,Wednesday,2056,1925,2139,2020,AA,1633,N446AA,43,55,30,79,91,DFW,AUS,190,6,7,0,NA,0,11,0,0,0,68,-12
2008,10,8,Wednesday,2130,2130,2217,2225,AA,1178,N567AA,47,55,31,-8,0,DFW,AUS,190,6,10,0,NA,0,NA,NA,NA,NA,NA,-8
2008,10,8,Wednesday,2159,2200,103,30,AA,2491,N578AA,184,150,131,33,-1,ORD,AUS,978,5,48,0,NA,0,0,0,33,0,0,34
2008,10,8,Wednesday,2230,2235,2315,2325,AA,2426,N575AA,45,50,30,-10,-5,DFW,AUS,190,7,8,0,NA,0,NA,NA,NA,NA,NA,-5
2008,10,8,Wednesday,NA,1505,NA,1645,AA,1023,N248AA,NA,220,NA,NA,NA,AUS,SJC,1476,NA,NA,1,A,0,NA,NA,NA,NA,NA,NA
2008,10,8,Wednesday,NA,855,NA,1415,AA,1810,N248AA,NA,200,NA,NA,NA,SJC,AUS,1476,NA,NA,1,A,0,NA,NA,NA,NA,NA,NA
2008,10,9,Thursday,555,600,823,830,AA,1614,N567AA,148,150,128,-7,-5,AUS,ORD,978,8,12,0,NA,0,NA,NA,NA,NA,NA,-2
2008,10,9,Thursday,629,635,1117,1130,AA,1182,N293AA,168,175,152,-13,-6,LAX,AUS,1242,2,14,0,NA,0,NA,NA,NA,NA,NA,-7
2008,10,9,Thursday,634,635,739,735,AA,1310,N575AA,65,60,41,4,-1,AUS,DFW,190,13,11,0,NA,0,NA,NA,NA,NA,NA,5
2008,10,9,Thursday,701,600,800,700,AA,1512,N279AA,59,60,35,60,61,AUS,DFW,190,10,14,0,NA,0,60,0,0,0,0,-1
2008,10,9,Thursday,707,705,822,805,AA,547,N4YJAA,75,60,39,17,2,AUS,DFW,190,27,9,0,NA,0,0,0,17,0,0,15
2008,10,9,Thursday,719,720,814,825,AA,379,N262AA,175,185,165,-11,-1,AUS,LAX,1242,3,7,0,NA,0,NA,NA,NA,NA,NA,-10
2008,10,9,Thursday,748,745,919,925,AA,579,N449AA,211,220,199,-6,3,AUS,SJC,1476,2,10,0,NA,0,NA,NA,NA,NA,NA,-9
2008,10,9,Thursday,749,755,842,850,AA,1109,N577AA,53,55,31,-8,-6,DFW,AUS,190,5,17,0,NA,0,NA,NA,NA,NA,NA,-2
2008,10,9,Thursday,802,810,904,910,AA,1347,N443AA,62,60,39,-6,-8,AUS,DFW,190,10,13,0,NA,0,NA,NA,NA,NA,NA,2
2008,10,9,Thursday,835,835,1108,1110,AA,1199,N519AA,153,155,132,-2,0,ORD,AUS,978,5,16,0,NA,0,NA,NA,NA,NA,NA,-2
2008,10,9,Thursday,847,855,1403,1415,AA,1810,N579AA,196,200,179,-12,-8,SJC,AUS,1476,5,12,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,9,Thursday,851,855,953,955,AA,1163,N446AA,62,60,40,-2,-4,AUS,DFW,190,12,10,0,NA,0,NA,NA,NA,NA,NA,2
2008,10,9,Thursday,925,925,1011,1020,AA,405,N548AA,46,55,31,-9,0,DFW,AUS,190,5,10,0,NA,0,NA,NA,NA,NA,NA,-9
2008,10,9,Thursday,954,925,1105,1025,AA,446,N578AA,71,60,40,40,29,AUS,DFW,190,13,18,0,NA,0,29,0,11,0,0,11
2008,10,9,Thursday,957,1000,1045,1055,AA,1477,N291AA,48,55,32,-10,-3,DFW,AUS,190,5,11,0,NA,0,NA,NA,NA,NA,NA,-7
2008,10,9,Thursday,1004,1005,1227,1235,AA,810,N507AA,143,150,129,-8,-1,AUS,ORD,978,4,10,0,NA,0,NA,NA,NA,NA,NA,-7
2008,10,9,Thursday,1007,1010,1104,1110,AA,1356,N577AA,57,60,38,-6,-3,AUS,DFW,190,9,10,0,NA,0,NA,NA,NA,NA,NA,-3
2008,10,9,Thursday,1059,1105,1206,1205,AA,540,N548AA,67,60,38,1,-6,AUS,DFW,190,10,19,0,NA,0,NA,NA,NA,NA,NA,7
2008,10,9,Thursday,1123,1125,1210,1220,AA,1717,N237AA,47,55,30,-10,-2,DFW,AUS,190,5,12,0,NA,0,NA,NA,NA,NA,NA,-8
2008,10,9,Thursday,1133,1140,1235,1250,AA,813,N291AA,182,190,166,-15,-7,AUS,LAX,1242,7,9,0,NA,0,NA,NA,NA,NA,NA,-8
2008,10,9,Thursday,1200,1200,1427,1429,AA,2074,N519AA,147,149,128,-2,0,AUS,ORD,978,6,13,0,NA,0,NA,NA,NA,NA,NA,-2
2008,10,9,Thursday,1203,1210,1439,1440,AA,1545,N597AA,156,150,132,-1,-7,ORD,AUS,978,5,19,0,NA,0,NA,NA,NA,NA,NA,6
2008,10,9,Thursday,1216,1220,1323,1320,AA,1260,N293AA,67,60,38,3,-4,AUS,DFW,190,20,9,0,NA,0,NA,NA,NA,NA,NA,7
2008,10,9,Thursday,1225,1230,1738,1750,AA,1024,N443AA,193,200,178,-12,-5,SJC,AUS,1476,5,10,0,NA,0,NA,NA,NA,NA,NA,-7
2008,10,9,Thursday,1243,1245,1341,1340,AA,1391,N4UCAA,58,55,32,1,-2,DFW,AUS,190,5,21,0,NA,0,NA,NA,NA,NA,NA,3
2008,10,9,Thursday,1256,1305,1358,1405,AA,1321,N237AA,62,60,42,-7,-9,AUS,DFW,190,13,7,0,NA,0,NA,NA,NA,NA,NA,2
2008,10,9,Thursday,1331,1335,1601,1615,AA,1053,N525AA,150,160,134,-14,-4,ORD,AUS,978,4,12,0,NA,0,NA,NA,NA,NA,NA,-10
2008,10,9,Thursday,1346,1350,1446,1445,AA,1587,N248AA,60,55,31,1,-4,DFW,AUS,190,4,25,0,NA,0,NA,NA,NA,NA,NA,5
2008,10,9,Thursday,1352,1345,1843,1840,AA,1308,N408AA,171,175,144,3,7,LAX,AUS,1242,7,20,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,9,Thursday,1425,1425,1529,1525,AA,1607,N4UCAA,64,60,38,4,0,AUS,DFW,190,16,10,0,NA,0,NA,NA,NA,NA,NA,4
2008,10,9,Thursday,1456,1455,1558,1550,AA,2038,N433AA,62,55,40,8,1,DFW,AUS,190,7,15,0,NA,0,NA,NA,NA,NA,NA,7
2008,10,9,Thursday,1458,1505,1639,1645,AA,1023,N579AA,221,220,207,-6,-7,AUS,SJC,1476,3,11,0,NA,0,NA,NA,NA,NA,NA,1
2008,10,9,Thursday,1529,1530,1625,1630,AA,1760,N248AA,56,60,39,-5,-1,AUS,DFW,190,8,9,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,9,Thursday,1537,1540,1806,1815,AA,2402,N597AA,149,155,129,-9,-3,AUS,ORD,978,7,13,0,NA,0,NA,NA,NA,NA,NA,-6
2008,10,9,Thursday,1556,1600,1641,1655,AA,1543,N575AA,45,55,31,-14,-4,DFW,AUS,190,4,10,0,NA,0,NA,NA,NA,NA,NA,-10
2008,10,9,Thursday,1643,1635,1744,1740,AA,641,N433AA,61,65,37,4,8,AUS,DFW,190,11,13,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,9,Thursday,1700,1700,1941,1940,AA,2016,N525AA,161,160,128,1,0,AUS,ORD,978,23,10,0,NA,0,NA,NA,NA,NA,NA,1
2008,10,9,Thursday,1702,1635,1748,1730,AA,1556,N465AA,46,55,31,18,27,DFW,AUS,190,4,11,0,NA,0,1,0,0,0,17,-9
2008,10,9,Thursday,1709,1710,1941,1950,AA,2293,N515AA,152,160,134,-9,-1,ORD,AUS,978,5,13,0,NA,0,NA,NA,NA,NA,NA,-8
2008,10,9,Thursday,1732,1735,2242,2255,AA,502,N579AA,190,200,176,-13,-3,SJC,AUS,1476,5,9,0,NA,0,NA,NA,NA,NA,NA,-10
2008,10,9,Thursday,1733,1740,1827,1845,AA,1057,N575AA,54,65,40,-18,-7,AUS,DFW,190,6,8,0,NA,0,NA,NA,NA,NA,NA,-11
2008,10,9,Thursday,1739,1745,1840,1840,AA,1117,N448AA,61,55,33,0,-6,DFW,AUS,190,8,20,0,NA,0,NA,NA,NA,NA,NA,6
2008,10,9,Thursday,1818,1815,1907,1910,AA,434,N279AA,49,55,35,-3,3,DFW,AUS,190,5,9,0,NA,0,NA,NA,NA,NA,NA,-6
2008,10,9,Thursday,1830,1815,1926,1915,AA,1160,N465AA,56,60,39,11,15,AUS,DFW,190,9,8,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,9,Thursday,1837,1840,2019,2015,AA,1703,N443AA,222,215,206,4,-3,AUS,SJC,1476,4,12,0,NA,0,NA,NA,NA,NA,NA,7
2008,10,9,Thursday,1851,1850,1937,1945,AA,1113,N447AA,46,55,31,-8,1,DFW,AUS,190,4,11,0,NA,0,NA,NA,NA,NA,NA,-9
2008,10,9,Thursday,1900,1905,2345,2355,AA,2246,N4YTAA,165,170,145,-10,-5,LAX,AUS,1242,7,13,0,NA,0,NA,NA,NA,NA,NA,-5
2008,10,9,Thursday,1917,1925,2008,2020,AA,1633,N536AA,51,55,30,-12,-8,DFW,AUS,190,7,14,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,9,Thursday,1928,1925,2042,2030,AA,427,N448AA,194,185,171,12,3,AUS,LAX,1242,13,10,0,NA,0,NA,NA,NA,NA,NA,9
2008,10,9,Thursday,1930,1925,2026,2025,AA,1278,N408AA,56,60,36,1,5,AUS,DFW,190,11,9,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,9,Thursday,2100,2050,2150,2145,AA,1731,N516AA,50,55,34,5,10,DFW,AUS,190,5,11,0,NA,0,NA,NA,NA,NA,NA,-5
2008,10,9,Thursday,2134,2130,2224,2225,AA,1178,N434AA,50,55,31,-1,4,DFW,AUS,190,7,12,0,NA,0,NA,NA,NA,NA,NA,-5
2008,10,9,Thursday,2154,2200,28,30,AA,2491,N4WUAA,154,150,134,-2,-6,ORD,AUS,978,4,16,0,NA,0,NA,NA,NA,NA,NA,4
2008,10,9,Thursday,2232,2235,2320,2325,AA,2426,N478AA,48,50,32,-5,-3,DFW,AUS,190,5,11,0,NA,0,NA,NA,NA,NA,NA,-2
2008,10,10,Friday,556,600,652,700,AA,1512,N4WUAA,56,60,40,-8,-4,AUS,DFW,190,5,11,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,10,Friday,557,600,814,830,AA,1614,N434AA,137,150,123,-16,-3,AUS,ORD,978,5,9,0,NA,0,NA,NA,NA,NA,NA,-13
2008,10,10,Friday,634,635,726,735,AA,1310,N579AA,52,60,37,-9,-1,AUS,DFW,190,5,10,0,NA,0,NA,NA,NA,NA,NA,-8
2008,10,10,Friday,644,635,1122,1130,AA,1182,N448AA,158,175,142,-8,9,LAX,AUS,1242,5,11,0,NA,0,NA,NA,NA,NA,NA,-17
2008,10,10,Friday,700,705,805,805,AA,547,N4YTAA,65,60,39,0,-5,AUS,DFW,190,15,11,0,NA,0,NA,NA,NA,NA,NA,5
2008,10,10,Friday,716,720,824,825,AA,379,N279AA,188,185,172,-1,-4,AUS,LAX,1242,6,10,0,NA,0,NA,NA,NA,NA,NA,3
2008,10,10,Friday,735,745,912,925,AA,579,N516AA,217,220,207,-13,-10,AUS,SJC,1476,2,8,0,NA,0,NA,NA,NA,NA,NA,-3
2008,10,10,Friday,753,755,845,850,AA,1109,N462AA,52,55,34,-5,-2,DFW,AUS,190,6,12,0,NA,0,NA,NA,NA,NA,NA,-3
2008,10,10,Friday,804,810,907,910,AA,1347,N536AA,63,60,45,-3,-6,AUS,DFW,190,10,8,0,NA,0,NA,NA,NA,NA,NA,3
2008,10,10,Friday,831,835,1103,1110,AA,1199,N493AA,152,155,133,-7,-4,ORD,AUS,978,7,12,0,NA,0,NA,NA,NA,NA,NA,-3
2008,10,10,Friday,849,855,1350,1415,AA,1810,N449AA,181,200,168,-25,-6,SJC,AUS,1476,4,9,0,NA,0,NA,NA,NA,NA,NA,-19
2008,10,10,Friday,851,855,951,955,AA,1163,N447AA,60,60,41,-4,-4,AUS,DFW,190,10,9,0,NA,0,NA,NA,NA,NA,NA,0
2008,10,10,Friday,922,925,1015,1025,AA,446,N515AA,53,60,37,-10,-3,AUS,DFW,190,7,9,0,NA,0,NA,NA,NA,NA,NA,-7
2008,10,10,Friday,927,925,1024,1020,AA,405,N505AA,57,55,35,4,2,DFW,AUS,190,10,12,0,NA,0,NA,NA,NA,NA,NA,2
2008,10,10,Friday,956,1005,1223,1235,AA,810,N478AA,147,150,127,-12,-9,AUS,ORD,978,7,13,0,NA,0,NA,NA,NA,NA,NA,-3
2008,10,10,Friday,958,1000,1048,1055,AA,1477,N259AA,50,55,33,-7,-2,DFW,AUS,190,4,13,0,NA,0,NA,NA,NA,NA,NA,-5
2008,10,10,Friday,1006,1010,1111,1110,AA,1356,N462AA,65,60,39,1,-4,AUS,DFW,190,12,14,0,NA,0,NA,NA,NA,NA,NA,5
2008,10,10,Friday,1105,1105,1211,1205,AA,540,N505AA,66,60,42,6,0,AUS,DFW,190,13,11,0,NA,0,NA,NA,NA,NA,NA,6
2008,10,10,Friday,1124,1125,1210,1220,AA,1717,N469AA,46,55,30,-10,-1,DFW,AUS,190,4,12,0,NA,0,NA,NA,NA,NA,NA,-9
2008,10,10,Friday,1136,1140,1243,1250,AA,813,N259AA,187,190,170,-7,-4,AUS,LAX,1242,9,8,0,NA,0,NA,NA,NA,NA,NA,-3
2008,10,10,Friday,1154,1200,1422,1429,AA,2074,N493AA,148,149,127,-7,-6,AUS,ORD,978,4,17,0,NA,0,NA,NA,NA,NA,NA,-1
2008,10,10,Friday,1204,1210,1446,1440,AA,1545,N415AA,162,150,134,6,-6,ORD,AUS,978,6,22,0,NA,0,NA,NA,NA,NA,NA,12
2008,10,10,Friday,1218,1220,1320,1320,AA,1260,N448AA,62,60,41,0,-2,AUS,DFW,190,11,10,0,NA,0,NA,NA,NA,NA,NA,2
2008,10,10,Friday,1230,1230,1739,1750,AA,1024,N536AA,189,200,173,-11,0,SJC,AUS,1476,5,11,0,NA,0,NA,NA,NA,NA,NA,-11
2008,10,10,Friday,1244,1245,1333,1340,AA,1391,N535AA,49,55,31,-7,-1,DFW,AUS,190,5,13,0,NA,0,NA,NA,NA,NA,NA,-6
2008,10,10,Friday,1302,1305,1359,1405,AA,1321,N469AA,57,60,39,-6,-3,AUS,DFW,190,7,11,0,NA,0,NA,NA,NA,NA,NA,-3
2008,10,10,Friday,1344,1345,1832,1840,AA,1308,N475AA,168,175,142,-8,-1,LAX,AUS,1242,5,21,0,NA,0,NA,NA,NA,NA,NA,-7
2008,10,10,Friday,1349,1335,1629,1615,AA,1053,N481AA,160,160,132,14,14,ORD,AUS,978,7,21,0,NA,0,NA,NA,NA,NA,NA,0
2008,10,10,Friday,1350,1350,1438,1445,AA,1587,N245AA,48,55,34,-7,0,DFW,AUS,190,6,8,0,NA,0,NA,NA,NA,NA,NA,-7
2008,10,10,Friday,1431,1425,1536,1525,AA,1607,N535AA,65,60,39,11,6,AUS,DFW,190,14,12,0,NA,0,NA,NA,NA,NA,NA,5
2008,10,10,Friday,1452,1455,1538,1550,AA,2038,N570AA,46,55,33,-12,-3,DFW,AUS,190,4,9,0,NA,0,NA,NA,NA,NA,NA,-9
2008,10,10,Friday,1457,1505,1635,1645,AA,1023,N449AA,218,220,207,-10,-8,AUS,SJC,1476,3,8,0,NA,0,NA,NA,NA,NA,NA,-2
2008,10,10,Friday,1525,1530,1626,1630,AA,1760,N245AA,61,60,41,-4,-5,AUS,DFW,190,11,9,0,NA,0,NA,NA,NA,NA,NA,1
2008,10,10,Friday,1535,1540,1759,1815,AA,2402,N415AA,144,155,130,-16,-5,AUS,ORD,978,6,8,0,NA,0,NA,NA,NA,NA,NA,-11
2008,10,10,Friday,1600,1600,1646,1655,AA,1543,N579AA,46,55,31,-9,0,DFW,AUS,190,5,10,0,NA,0,NA,NA,NA,NA,NA,-9
2008,10,10,Friday,1631,1635,1738,1740,AA,641,N570AA,67,65,37,-2,-4,AUS,DFW,190,21,9,0,NA,0,NA,NA,NA,NA,NA,2
2008,10,10,Friday,1634,1635,1721,1730,AA,1556,N527AA,47,55,32,-9,-1,DFW,AUS,190,3,12,0,NA,0,NA,NA,NA,NA,NA,-8
2008,10,10,Friday,1708,1710,1931,1950,AA,2293,N544AA,143,160,127,-19,-2,ORD,AUS,978,6,10,0,NA,0,NA,NA,NA,NA,NA,-17
2008,10,10,Friday,1711,1700,1938,1940,AA,2016,N481AA,147,160,126,-2,11,AUS,ORD,978,9,12,0,NA,0,NA,NA,NA,NA,NA,-13
2008,10,10,Friday,1723,1735,2230,2255,AA,502,N449AA,187,200,170,-25,-12,SJC,AUS,1476,5,12,0,NA,0,NA,NA,NA,NA,NA,-13
2008,10,10,Friday,1739,1740,1841,1845,AA,1057,N579AA,62,65,45,-4,-1,AUS,DFW,190,8,9,0,NA,0,NA,NA,NA,NA,NA,-3
2008,10,10,Friday,1741,1745,1830,1840,AA,1117,N458AA,49,55,33,-10,-4,DFW,AUS,190,7,9,0,NA,0,NA,NA,NA,NA,NA,-6
2008,10,10,Friday,1821,1815,1920,1915,AA,1160,N527AA,59,60,39,5,6,AUS,DFW,190,12,8,0,NA,0,NA,NA,NA,NA,NA,-1
2008,10,10,Friday,1836,1840,2015,2015,AA,1703,N536AA,219,215,206,0,-4,AUS,SJC,1476,4,9,0,NA,0,NA,NA,NA,NA,NA,4
2008,10,10,Friday,1839,1815,1924,1910,AA,434,N4WUAA,45,55,31,14,24,DFW,AUS,190,6,8,0,NA,0,NA,NA,NA,NA,NA,-10
2008,10,10,Friday,1847,1850,1932,1945,AA,1113,N528AA,45,55,30,-13,-3,DFW,AUS,190,4,11,0,NA,0,NA,NA,NA,NA,NA,-10
2008,10,10,Friday,1858,1905,2340,2355,AA,2246,N200AA,162,170,141,-15,-7,LAX,AUS,1242,5,16,0,NA,0,NA,NA,NA,NA,NA,-8
2008,10,10,Friday,1919,1925,2040,2030,AA,427,N458AA,201,185,175,10,-6,AUS,LAX,1242,6,20,0,NA,0,NA,NA,NA,NA,NA,16
2008,10,10,Friday,1921,1925,2030,2025,AA,1278,N475AA,69,60,42,5,-4,AUS,DFW,190,10,17,0,NA,0,NA,NA,NA,NA,NA,9
2008,10,10,Friday,1923,1925,2014,2020,AA,1633,N529AA,51,55,33,-6,-2,DFW,AUS,190,7,11,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,10,Friday,2056,2050,2142,2145,AA,1731,N487AA,46,55,31,-3,6,DFW,AUS,190,5,10,0,NA,0,NA,NA,NA,NA,NA,-9
2008,10,10,Friday,2141,2130,2224,2225,AA,1178,N4XYAA,43,55,31,-1,11,DFW,AUS,190,4,8,0,NA,0,NA,NA,NA,NA,NA,-12
2008,10,10,Friday,2154,2200,20,30,AA,2491,N503AA,146,150,129,-10,-6,ORD,AUS,978,6,11,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,10,Friday,2232,2235,2324,2325,AA,2426,N558AA,52,50,33,-1,-3,DFW,AUS,190,7,12,0,NA,0,NA,NA,NA,NA,NA,2
2008,10,11,Saturday,556,600,649,700,AA,1512,N449AA,53,60,36,-11,-4,AUS,DFW,190,7,10,0,NA,0,NA,NA,NA,NA,NA,-7
2008,10,11,Saturday,559,600,824,830,AA,1614,N4XYAA,145,150,127,-6,-1,AUS,ORD,978,7,11,0,NA,0,NA,NA,NA,NA,NA,-5
2008,10,11,Saturday,628,635,719,735,AA,1310,N558AA,51,60,35,-16,-7,AUS,DFW,190,6,10,0,NA,0,NA,NA,NA,NA,NA,-9
2008,10,11,Saturday,636,635,1121,1130,AA,1182,N259AA,165,175,145,-9,1,LAX,AUS,1242,5,15,0,NA,0,NA,NA,NA,NA,NA,-10
2008,10,11,Saturday,700,705,800,805,AA,547,N200AA,60,60,39,-5,-5,AUS,DFW,190,8,13,0,NA,0,NA,NA,NA,NA,NA,0
2008,10,11,Saturday,713,720,836,825,AA,379,N503AA,203,185,182,11,-7,AUS,LAX,1242,7,14,0,NA,0,NA,NA,NA,NA,NA,18
2008,10,11,Saturday,802,810,911,910,AA,1347,N529AA,69,60,40,1,-8,AUS,DFW,190,14,15,0,NA,0,NA,NA,NA,NA,NA,9
2008,10,11,Saturday,810,755,858,850,AA,1109,N417AA,48,55,30,8,15,DFW,AUS,190,9,9,0,NA,0,NA,NA,NA,NA,NA,-7
2008,10,11,Saturday,830,835,1059,1110,AA,1199,N258AA,149,155,130,-11,-5,ORD,AUS,978,5,14,0,NA,0,NA,NA,NA,NA,NA,-6
2008,10,11,Saturday,849,855,1006,955,AA,1163,N528AA,77,60,43,11,-6,AUS,DFW,190,20,14,0,NA,0,NA,NA,NA,NA,NA,17
2008,10,11,Saturday,922,925,1036,1025,AA,446,N544AA,74,60,44,11,-3,AUS,DFW,190,19,11,0,NA,0,NA,NA,NA,NA,NA,14
2008,10,11,Saturday,922,925,1007,1020,AA,405,N501AA,45,55,32,-13,-3,DFW,AUS,190,5,8,0,NA,0,NA,NA,NA,NA,NA,-10
2008,10,11,Saturday,956,1000,1046,1055,AA,1477,N474AA,50,55,33,-9,-4,DFW,AUS,190,5,12,0,NA,0,NA,NA,NA,NA,NA,-5
2008,10,11,Saturday,959,1005,1222,1235,AA,810,N487AA,143,150,127,-13,-6,AUS,ORD,978,6,10,0,NA,0,NA,NA,NA,NA,NA,-7
2008,10,11,Saturday,1005,1010,1108,1110,AA,1356,N417AA,63,60,40,-2,-5,AUS,DFW,190,12,11,0,NA,0,NA,NA,NA,NA,NA,3
2008,10,11,Saturday,1053,1105,1157,1205,AA,540,N501AA,64,60,46,-8,-12,AUS,DFW,190,4,14,0,NA,0,NA,NA,NA,NA,NA,4
2008,10,11,Saturday,1122,1125,1209,1220,AA,1717,N271AA,47,55,33,-11,-3,DFW,AUS,190,3,11,0,NA,0,NA,NA,NA,NA,NA,-8
2008,10,11,Saturday,1132,1140,1252,1250,AA,813,N474AA,200,190,177,2,-8,AUS,LAX,1242,6,17,0,NA,0,NA,NA,NA,NA,NA,10
2008,10,11,Saturday,1155,1200,1420,1429,AA,2074,N258AA,145,149,125,-9,-5,AUS,ORD,978,6,14,0,NA,0,NA,NA,NA,NA,NA,-4
2008,10,11,Saturday,1202,1210,1443,1440,AA,1545,N4YPAA,161,150,133,3,-8,ORD,AUS,978,7,21,0,NA,0,NA,NA,NA,NA,NA,11
2008,10,11,Saturday,1212,1220,1315,1320,AA,1260,N259AA,63,60,45,-5,-8,AUS,DFW,190,9,9,0,NA,0,NA,NA,NA,NA,NA,3
2008,10,11,Saturday,1229,1230,1743,1750,AA,1024,N529AA,194,200,167,-7,-1,SJC,AUS,1476,8,19,0,NA,0,NA,NA,NA,NA,NA,-6
2008,10,11,Saturday,1254,1305,1408,1405,AA,1321,N271AA,74,60,41,3,-11,AUS,DFW,190,14,19,0,NA,0,NA,NA,NA,NA,NA,14
2008,10,11,Saturday,1334,1245,1417,1340,AA,1391,N440AA,43,55,30,37,49,DFW,AUS,190,4,9,0,NA,0,37,0,0,0,0,-12
2008,10,11,Saturday,1349,1350,1435,1445,AA,1587,N422AA,46,55,32,-10,-1,DFW,AUS,190,4,10,0,NA,0,NA,NA,NA,NA,NA,-9
2008,10,11,Saturday,1351,1345,1838,1840,AA,1308,N550AA,167,175,145,-2,6,LAX,AUS,1242,4,18,0,NA,0,NA,NA,NA,NA,NA,-8
2008,10,11,Saturday,1501,1505,1651,1645,AA,1023,N4WUAA,230,220,218,6,-4,AUS,SJC,1476,2,10,0,NA,0,NA,NA,NA,NA,NA,10
2008,10,11,Saturday,1508,1455,1550,1550,AA,2038,N596AA,42,55,30,0,13,DFW,AUS,190,4,8,0,NA,0,NA,NA,NA,NA,NA,-13
2008,10,11,Saturday,1520,1425,1609,1525,AA,1607,N440AA,49,60,36,44,55,AUS,DFW,190,6,7,0,NA,0,18,0,0,0,26,-11
2008,10,11,Saturday,1524,1530,1622,1630,AA,1760,N422AA,58,60,38,-8,-6,AUS,DFW,190,9,11,0,NA,0,NA,NA,NA,NA,NA,-2
2008,10,11,Saturday,1531,1540,1754,1815,AA,2402,N4YPAA,143,155,128,-21,-9,AUS,ORD,978,7,8,0,NA,0,NA,NA,NA,NA,NA,-12
2008,10,11,Saturday,1557,1600,1639,1655,AA,1543,N558AA,42,55,30,-16,-3,DFW,AUS,190,4,8,0,NA,0,NA,NA,NA,NA,NA,-13
2008,10,11,Saturday,1627,1635,1737,1740,AA,641,N596AA,70,65,39,-3,-8,AUS,DFW,190,22,9,0,NA,0,NA,NA,NA,NA,NA,5
2008,10,11,Saturday,1634,1635,1732,1730,AA,1556,N582AA,58,55,35,2,-1,DFW,AUS,190,6,17,0,NA,0,NA,NA,NA,NA,NA,3
2008,10,11,Saturday,1711,1710,1942,1950,AA,2293,N538AA,151,160,131,-8,1,ORD,AUS,978,5,15,0,NA,0,NA,NA,NA,NA,NA,-9
2008,10,11,Saturday,1734,1740,1842,1845,AA,1057,N558AA,68,65,42,-3,-6,AUS,DFW,190,16,10,0,NA,0,NA,NA,NA,NA,NA,3
2008,10,11,Saturday,1756,1750,1842,1845,AA,1117,N434AA,46,55,30,-3,6,DFW,AUS,190,6,10,0,NA,0,NA,NA,NA,NA,NA,-9
2008,10,11,Saturday,1808,1815,1915,1915,AA,1160,N582AA,67,60,40,0,-7,AUS,DFW,190,16,11,0,NA,0,NA,NA,NA,NA,NA,7
2008,10,11,Saturday,1817,1815,1911,1910,AA,434,N449AA,54,55,34,1,2,DFW,AUS,190,7,13,0,NA,0,NA,NA,NA,NA,NA,-1
2008,10,11,Saturday,1848,1850,1937,1945,AA,1113,N4XCAA,49,55,32,-8,-2,DFW,AUS,190,6,11,0,NA,0,NA,NA,NA,NA,NA,-6
2008,10,11,Saturday,1928,1925,2016,2020,AA,1633,N533AA,48,55,33,-4,3,DFW,AUS,190,4,11,0,NA,0,NA,NA,NA,NA,NA,-7
2008,10,11,Saturday,2045,2050,2134,2145,AA,1731,N208AA,49,55,33,-11,-5,DFW,AUS,190,6,10,0,NA,0,NA,NA,NA,NA,NA,-6
2008,10,11,Saturday,2131,2130,2216,2225,AA,1178,N4XTAA,45,55,33,-9,1,DFW,AUS,190,4,8,0,NA,0,NA,NA,NA,NA,NA,-10
2008,10,11,Saturday,2159,2200,26,30,AA,2491,N522AA,147,150,128,-4,-1,ORD,AUS,978,6,13,0,NA,0,NA,NA,NA,NA,NA,-3
