timestamp,boarding,alighting,day_of_week,temperature,hour_of_day,month,weekend
2018-11-09T12:00:00Z,113,71,Fri,52.6,12,Nov,weekday
2018-11-09T12:15:00Z,102,80,Fri,52.6,12,Nov,weekday
2018-11-09T12:30:00Z,35,47,Fri,52.6,12,Nov,weekday
2018-11-09T12:45:00Z,96,81,Fri,52.6,12,Nov,weekday
2018-11-09T13:00:00Z,116,59,Fri,54.29,13,Nov,weekday
2018-11-09T13:15:00Z,99,51,Fri,54.29,13,Nov,weekday
2018-11-09T13:30:00Z,57,46,Fri,54.29,13,Nov,weekday
2018-11-09T13:45:00Z,106,46,Fri,54.29,13,Nov,weekday
2018-11-09T14:00:00Z,160,56,Fri,57.16,14,Nov,weekday
2018-11-09T14:15:00Z,69,38,Fri,57.16,14,Nov,weekday
2018-11-09T14:30:00Z,82,52,Fri,57.16,14,Nov,weekday
2018-11-09T14:45:00Z,103,45,Fri,57.16,14,Nov,weekday
2018-11-09T15:00:00Z,187,38,Fri,57.87,15,Nov,weekday
2018-11-09T15:15:00Z,131,51,Fri,57.87,15,Nov,weekday
2018-11-09T15:30:00Z,92,35,Fri,57.87,15,Nov,weekday
2018-11-09T15:45:00Z,115,55,Fri,57.87,15,Nov,weekday
2018-11-09T16:00:00Z,114,35,Fri,58.48,16,Nov,weekday
2018-11-09T16:15:00Z,112,36,Fri,58.48,16,Nov,weekday
2018-11-09T16:30:00Z,127,27,Fri,58.48,16,Nov,weekday
2018-11-09T16:45:00Z,70,30,Fri,58.48,16,Nov,weekday
2018-11-09T17:00:00Z,111,53,Fri,57.03,17,Nov,weekday
2018-11-09T17:15:00Z,116,45,Fri,57.03,17,Nov,weekday
2018-11-09T17:30:00Z,92,29,Fri,57.03,17,Nov,weekday
2018-11-09T17:45:00Z,94,37,Fri,57.03,17,Nov,weekday
2018-11-09T18:00:00Z,57,34,Fri,54.53,18,Nov,weekday
2018-11-09T18:15:00Z,48,34,Fri,54.53,18,Nov,weekday
2018-11-09T18:30:00Z,95,22,Fri,54.53,18,Nov,weekday
2018-11-09T18:45:00Z,61,30,Fri,54.53,18,Nov,weekday
2018-11-09T19:00:00Z,58,13,Fri,53.49,19,Nov,weekday
2018-11-09T19:15:00Z,79,33,Fri,53.49,19,Nov,weekday
2018-11-09T19:30:00Z,78,25,Fri,53.49,19,Nov,weekday
2018-11-09T19:45:00Z,23,9,Fri,53.49,19,Nov,weekday
2018-11-09T20:00:00Z,31,15,Fri,53.08,20,Nov,weekday
2018-11-09T20:15:00Z,60,23,Fri,53.08,20,Nov,weekday
2018-11-09T20:30:00Z,13,5,Fri,53.08,20,Nov,weekday
2018-11-09T20:45:00Z,40,12,Fri,53.08,20,Nov,weekday
2018-11-09T21:00:00Z,37,20,Fri,52.14,21,Nov,weekday
2018-11-09T21:15:00Z,16,18,Fri,52.14,21,Nov,weekday
2018-11-09T21:30:00Z,32,5,Fri,52.14,21,Nov,weekday
2018-11-09T21:45:00Z,24,6,Fri,52.14,21,Nov,weekday
2018-11-10T06:00:00Z,0,0,Sat,47.25,6,Nov,weekend
2018-11-10T06:15:00Z,3,1,Sat,47.25,6,Nov,weekend
2018-11-10T06:30:00Z,6,6,Sat,47.25,6,Nov,weekend
2018-11-10T06:45:00Z,3,0,Sat,47.25,6,Nov,weekend
2018-11-10T07:00:00Z,4,7,Sat,47.1,7,Nov,weekend
2018-11-10T07:15:00Z,4,6,Sat,47.1,7,Nov,weekend
2018-11-10T07:30:00Z,7,10,Sat,47.1,7,Nov,weekend
2018-11-10T07:45:00Z,6,10,Sat,47.1,7,Nov,weekend
2018-11-10T08:00:00Z,7,14,Sat,47.06,8,Nov,weekend
2018-11-10T08:15:00Z,2,19,Sat,47.06,8,Nov,weekend
2018-11-10T08:30:00Z,9,19,Sat,47.06,8,Nov,weekend
2018-11-10T08:45:00Z,3,21,Sat,47.06,8,Nov,weekend
2018-11-10T09:00:00Z,14,17,Sat,47.25,9,Nov,weekend
2018-11-10T09:15:00Z,17,36,Sat,47.25,9,Nov,weekend
2018-11-10T09:30:00Z,10,17,Sat,47.25,9,Nov,weekend
2018-11-10T09:45:00Z,13,26,Sat,47.25,9,Nov,weekend
2018-11-10T10:00:00Z,13,20,Sat,47.65,10,Nov,weekend
2018-11-10T10:15:00Z,19,16,Sat,47.65,10,Nov,weekend
2018-11-10T10:30:00Z,26,23,Sat,47.65,10,Nov,weekend
2018-11-10T10:45:00Z,15,26,Sat,47.65,10,Nov,weekend
2018-11-10T11:00:00Z,28,13,Sat,49.67,11,Nov,weekend
2018-11-10T11:15:00Z,9,11,Sat,49.67,11,Nov,weekend
2018-11-10T11:30:00Z,34,28,Sat,49.67,11,Nov,weekend
2018-11-10T11:45:00Z,26,13,Sat,49.67,11,Nov,weekend
2018-11-10T12:00:00Z,22,7,Sat,50.59,12,Nov,weekend
2018-11-10T12:15:00Z,18,26,Sat,50.59,12,Nov,weekend
2018-11-10T12:30:00Z,20,13,Sat,50.59,12,Nov,weekend
2018-11-10T12:45:00Z,7,12,Sat,50.59,12,Nov,weekend
2018-11-10T13:00:00Z,28,22,Sat,50.78,13,Nov,weekend
2018-11-10T13:15:00Z,12,17,Sat,50.78,13,Nov,weekend
2018-11-10T13:30:00Z,21,13,Sat,50.78,13,Nov,weekend
2018-11-10T13:45:00Z,30,24,Sat,50.78,13,Nov,weekend
2018-11-10T14:00:00Z,18,20,Sat,51.83,14,Nov,weekend
2018-11-10T14:15:00Z,11,5,Sat,51.83,14,Nov,weekend
2018-11-10T14:30:00Z,27,27,Sat,51.83,14,Nov,weekend
2018-11-10T14:45:00Z,23,14,Sat,51.83,14,Nov,weekend
2018-11-10T15:00:00Z,22,18,Sat,52.21,15,Nov,weekend
2018-11-10T15:15:00Z,19,24,Sat,52.21,15,Nov,weekend
2018-11-10T15:30:00Z,17,15,Sat,52.21,15,Nov,weekend
2018-11-10T15:45:00Z,39,31,Sat,52.21,15,Nov,weekend
2018-11-10T16:00:00Z,10,25,Sat,52.07,16,Nov,weekend
2018-11-10T16:15:00Z,53,14,Sat,52.07,16,Nov,weekend
2018-11-10T16:30:00Z,20,21,Sat,52.07,16,Nov,weekend
2018-11-10T16:45:00Z,30,14,Sat,52.07,16,Nov,weekend
2018-11-10T17:00:00Z,12,19,Sat,51.42,17,Nov,weekend
2018-11-10T17:15:00Z,10,13,Sat,51.42,17,Nov,weekend
2018-11-10T17:30:00Z,25,23,Sat,51.42,17,Nov,weekend
2018-11-10T17:45:00Z,23,6,Sat,51.42,17,Nov,weekend
2018-11-10T18:00:00Z,29,14,Sat,50.42,18,Nov,weekend
2018-11-10T18:15:00Z,10,14,Sat,50.42,18,Nov,weekend
2018-11-10T18:30:00Z,17,18,Sat,50.42,18,Nov,weekend
2018-11-10T18:45:00Z,13,9,Sat,50.42,18,Nov,weekend
2018-11-10T19:00:00Z,9,25,Sat,49.34,19,Nov,weekend
2018-11-10T19:15:00Z,14,19,Sat,49.34,19,Nov,weekend
2018-11-10T19:30:00Z,24,9,Sat,49.34,19,Nov,weekend
2018-11-10T19:45:00Z,13,4,Sat,49.34,19,Nov,weekend
2018-11-10T20:00:00Z,12,13,Sat,47.11,20,Nov,weekend
2018-11-10T20:15:00Z,17,6,Sat,47.11,20,Nov,weekend
2018-11-10T20:30:00Z,9,10,Sat,47.11,20,Nov,weekend
2018-11-10T20:45:00Z,8,6,Sat,47.11,20,Nov,weekend
2018-11-10T21:00:00Z,7,4,Sat,47.02,21,Nov,weekend
2018-11-10T21:15:00Z,15,7,Sat,47.02,21,Nov,weekend
2018-11-10T21:30:00Z,2,8,Sat,47.02,21,Nov,weekend
2018-11-10T21:45:00Z,0,5,Sat,47.02,21,Nov,weekend
2018-11-11T06:00:00Z,0,0,Sun,47,6,Nov,weekend
2018-11-11T06:15:00Z,5,2,Sun,47,6,Nov,weekend
2018-11-11T06:30:00Z,3,1,Sun,47,6,Nov,weekend
2018-11-11T06:45:00Z,4,4,Sun,47,6,Nov,weekend
2018-11-11T07:00:00Z,2,1,Sun,47.02,7,Nov,weekend
2018-11-11T07:15:00Z,5,5,Sun,47.02,7,Nov,weekend
2018-11-11T07:30:00Z,3,4,Sun,47.02,7,Nov,weekend
2018-11-11T07:45:00Z,5,6,Sun,47.02,7,Nov,weekend
2018-11-11T08:00:00Z,3,3,Sun,47.51,8,Nov,weekend
2018-11-11T08:15:00Z,9,5,Sun,47.51,8,Nov,weekend
2018-11-11T08:30:00Z,5,5,Sun,47.51,8,Nov,weekend
2018-11-11T08:45:00Z,3,10,Sun,47.51,8,Nov,weekend
2018-11-11T09:00:00Z,4,6,Sun,48.54,9,Nov,weekend
2018-11-11T09:15:00Z,1,7,Sun,48.54,9,Nov,weekend
2018-11-11T09:30:00Z,7,9,Sun,48.54,9,Nov,weekend
2018-11-11T09:45:00Z,6,11,Sun,48.54,9,Nov,weekend
2018-11-11T10:00:00Z,17,4,Sun,50.66,10,Nov,weekend
2018-11-11T10:15:00Z,7,4,Sun,50.66,10,Nov,weekend
2018-11-11T10:30:00Z,10,10,Sun,50.66,10,Nov,weekend
2018-11-11T10:45:00Z,6,15,Sun,50.66,10,Nov,weekend
2018-11-11T11:00:00Z,11,10,Sun,51.6,11,Nov,weekend
2018-11-11T11:15:00Z,12,14,Sun,51.6,11,Nov,weekend
2018-11-11T11:30:00Z,12,10,Sun,51.6,11,Nov,weekend
2018-11-11T11:45:00Z,7,20,Sun,51.6,11,Nov,weekend
2018-11-11T12:00:00Z,16,6,Sun,53.2,12,Nov,weekend
2018-11-11T12:15:00Z,6,13,Sun,53.2,12,Nov,weekend
2018-11-11T12:30:00Z,10,9,Sun,53.2,12,Nov,weekend
2018-11-11T12:45:00Z,20,41,Sun,53.2,12,Nov,weekend
2018-11-11T13:00:00Z,12,15,Sun,53.07,13,Nov,weekend
2018-11-11T13:15:00Z,7,14,Sun,53.07,13,Nov,weekend
2018-11-11T13:30:00Z,17,17,Sun,53.07,13,Nov,weekend
2018-11-11T13:45:00Z,11,23,Sun,53.07,13,Nov,weekend
2018-11-11T14:00:00Z,18,16,Sun,53.56,14,Nov,weekend
2018-11-11T14:15:00Z,19,14,Sun,53.56,14,Nov,weekend
2018-11-11T14:30:00Z,5,16,Sun,53.56,14,Nov,weekend
2018-11-11T14:45:00Z,11,13,Sun,53.56,14,Nov,weekend
2018-11-11T15:00:00Z,14,24,Sun,53.58,15,Nov,weekend
2018-11-11T15:15:00Z,17,31,Sun,53.58,15,Nov,weekend
2018-11-11T15:30:00Z,13,13,Sun,53.58,15,Nov,weekend
2018-11-11T15:45:00Z,26,20,Sun,53.58,15,Nov,weekend
2018-11-11T16:00:00Z,15,18,Sun,53.7,16,Nov,weekend
2018-11-11T16:15:00Z,19,15,Sun,53.7,16,Nov,weekend
2018-11-11T16:30:00Z,4,14,Sun,53.7,16,Nov,weekend
2018-11-11T16:45:00Z,37,20,Sun,53.7,16,Nov,weekend
2018-11-11T17:00:00Z,29,2,Sun,52.34,17,Nov,weekend
2018-11-11T17:15:00Z,19,13,Sun,52.34,17,Nov,weekend
2018-11-11T17:30:00Z,40,19,Sun,52.34,17,Nov,weekend
2018-11-11T17:45:00Z,32,20,Sun,52.34,17,Nov,weekend
2018-11-11T18:00:00Z,4,4,Sun,50.88,18,Nov,weekend
2018-11-11T18:15:00Z,48,23,Sun,50.88,18,Nov,weekend
2018-11-11T18:30:00Z,9,9,Sun,50.88,18,Nov,weekend
2018-11-11T18:45:00Z,9,9,Sun,50.88,18,Nov,weekend
2018-11-11T19:00:00Z,23,12,Sun,50.03,19,Nov,weekend
2018-11-11T19:15:00Z,19,14,Sun,50.03,19,Nov,weekend
2018-11-11T19:30:00Z,17,13,Sun,50.03,19,Nov,weekend
2018-11-11T19:45:00Z,9,2,Sun,50.03,19,Nov,weekend
2018-11-11T20:00:00Z,9,3,Sun,50.13,20,Nov,weekend
2018-11-11T20:15:00Z,13,4,Sun,50.13,20,Nov,weekend
2018-11-11T20:30:00Z,12,1,Sun,50.13,20,Nov,weekend
2018-11-11T20:45:00Z,4,6,Sun,50.13,20,Nov,weekend
2018-11-11T21:00:00Z,13,4,Sun,50.44,21,Nov,weekend
2018-11-11T21:15:00Z,29,11,Sun,50.44,21,Nov,weekend
2018-11-11T21:30:00Z,9,15,Sun,50.44,21,Nov,weekend
2018-11-11T21:45:00Z,17,12,Sun,50.44,21,Nov,weekend
2018-11-12T06:00:00Z,3,7,Mon,47.63,6,Nov,weekday
2018-11-12T06:15:00Z,4,16,Mon,47.63,6,Nov,weekday
2018-11-12T06:30:00Z,3,28,Mon,47.63,6,Nov,weekday
2018-11-12T06:45:00Z,5,20,Mon,47.63,6,Nov,weekday
2018-11-12T07:00:00Z,4,25,Mon,48.4,7,Nov,weekday
2018-11-12T07:15:00Z,10,80,Mon,48.4,7,Nov,weekday
2018-11-12T07:30:00Z,13,87,Mon,48.4,7,Nov,weekday
2018-11-12T07:45:00Z,32,146,Mon,48.4,7,Nov,weekday
2018-11-12T08:00:00Z,21,67,Mon,48.88,8,Nov,weekday
2018-11-12T08:15:00Z,21,97,Mon,48.88,8,Nov,weekday
2018-11-12T08:30:00Z,22,205,Mon,48.88,8,Nov,weekday
2018-11-12T08:45:00Z,26,178,Mon,48.88,8,Nov,weekday
2018-11-12T09:00:00Z,20,166,Mon,49.22,9,Nov,weekday
2018-11-12T09:15:00Z,22,128,Mon,49.22,9,Nov,weekday
2018-11-12T09:30:00Z,26,184,Mon,49.22,9,Nov,weekday
2018-11-12T09:45:00Z,41,198,Mon,49.22,9,Nov,weekday
2018-11-12T10:00:00Z,34,131,Mon,49.48,10,Nov,weekday
2018-11-12T10:15:00Z,45,121,Mon,49.48,10,Nov,weekday
2018-11-12T10:30:00Z,39,167,Mon,49.48,10,Nov,weekday
2018-11-12T10:45:00Z,60,115,Mon,49.48,10,Nov,weekday
2018-11-12T11:00:00Z,42,84,Mon,49.24,11,Nov,weekday
2018-11-12T11:15:00Z,45,93,Mon,49.24,11,Nov,weekday
2018-11-12T11:30:00Z,40,76,Mon,49.24,11,Nov,weekday
2018-11-12T11:45:00Z,68,87,Mon,49.24,11,Nov,weekday
2018-11-12T12:00:00Z,131,72,Mon,49.22,12,Nov,weekday
2018-11-12T12:15:00Z,78,96,Mon,49.22,12,Nov,weekday
2018-11-12T12:30:00Z,37,79,Mon,49.22,12,Nov,weekday
2018-11-12T12:45:00Z,73,69,Mon,49.22,12,Nov,weekday
2018-11-12T13:00:00Z,82,54,Mon,48.74,13,Nov,weekday
2018-11-12T13:15:00Z,78,72,Mon,48.74,13,Nov,weekday
2018-11-12T13:30:00Z,57,76,Mon,48.74,13,Nov,weekday
2018-11-12T13:45:00Z,68,55,Mon,48.74,13,Nov,weekday
2018-11-12T14:00:00Z,163,74,Mon,47.83,14,Nov,weekday
2018-11-12T14:15:00Z,101,48,Mon,47.83,14,Nov,weekday
2018-11-12T14:30:00Z,70,34,Mon,47.83,14,Nov,weekday
2018-11-12T14:45:00Z,123,66,Mon,47.83,14,Nov,weekday
2018-11-12T15:00:00Z,157,48,Mon,47,15,Nov,weekday
2018-11-12T15:15:00Z,112,50,Mon,47,15,Nov,weekday
2018-11-12T15:30:00Z,172,51,Mon,47,15,Nov,weekday
2018-11-12T15:45:00Z,140,47,Mon,47,15,Nov,weekday
2018-11-12T16:00:00Z,154,26,Mon,45.72,16,Nov,weekday
2018-11-12T16:15:00Z,137,45,Mon,45.72,16,Nov,weekday
2018-11-12T16:30:00Z,141,31,Mon,45.72,16,Nov,weekday
2018-11-12T16:45:00Z,186,36,Mon,45.72,16,Nov,weekday
2018-11-12T17:00:00Z,140,27,Mon,44.61,17,Nov,weekday
2018-11-12T17:15:00Z,173,38,Mon,44.61,17,Nov,weekday
2018-11-12T17:30:00Z,172,38,Mon,44.61,17,Nov,weekday
2018-11-12T17:45:00Z,132,31,Mon,44.61,17,Nov,weekday
2018-11-12T18:00:00Z,99,12,Mon,43.54,18,Nov,weekday
2018-11-12T18:15:00Z,129,25,Mon,43.54,18,Nov,weekday
2018-11-12T18:30:00Z,116,17,Mon,43.54,18,Nov,weekday
2018-11-12T18:45:00Z,138,27,Mon,43.54,18,Nov,weekday
2018-11-12T19:00:00Z,90,12,Mon,42.57,19,Nov,weekday
2018-11-12T19:15:00Z,64,25,Mon,42.57,19,Nov,weekday
2018-11-12T19:30:00Z,57,30,Mon,42.57,19,Nov,weekday
2018-11-12T19:45:00Z,39,10,Mon,42.57,19,Nov,weekday
2018-11-12T20:00:00Z,65,8,Mon,41.54,20,Nov,weekday
2018-11-12T20:15:00Z,75,10,Mon,41.54,20,Nov,weekday
2018-11-12T20:30:00Z,51,19,Mon,41.54,20,Nov,weekday
2018-11-12T20:45:00Z,31,8,Mon,41.54,20,Nov,weekday
2018-11-12T21:00:00Z,75,14,Mon,40.37,21,Nov,weekday
2018-11-12T21:15:00Z,31,6,Mon,40.37,21,Nov,weekday
2018-11-12T21:30:00Z,30,3,Mon,40.37,21,Nov,weekday
2018-11-12T21:45:00Z,52,10,Mon,40.37,21,Nov,weekday
2018-11-13T06:00:00Z,3,11,Tue,35.16,6,Nov,weekday
2018-11-13T06:15:00Z,5,13,Tue,35.16,6,Nov,weekday
2018-11-13T06:30:00Z,4,27,Tue,35.16,6,Nov,weekday
2018-11-13T06:45:00Z,5,25,Tue,35.16,6,Nov,weekday
2018-11-13T07:00:00Z,6,37,Tue,34.85,7,Nov,weekday
2018-11-13T07:15:00Z,13,78,Tue,34.85,7,Nov,weekday
2018-11-13T07:30:00Z,17,143,Tue,34.85,7,Nov,weekday
2018-11-13T07:45:00Z,21,148,Tue,34.85,7,Nov,weekday
2018-11-13T08:00:00Z,26,94,Tue,35.21,8,Nov,weekday
2018-11-13T08:15:00Z,16,98,Tue,35.21,8,Nov,weekday
2018-11-13T08:30:00Z,22,175,Tue,35.21,8,Nov,weekday
2018-11-13T08:45:00Z,21,127,Tue,35.21,8,Nov,weekday
2018-11-13T09:00:00Z,29,147,Tue,35.92,9,Nov,weekday
2018-11-13T09:15:00Z,40,191,Tue,35.92,9,Nov,weekday
2018-11-13T09:30:00Z,42,136,Tue,35.92,9,Nov,weekday
2018-11-13T09:45:00Z,19,106,Tue,35.92,9,Nov,weekday
2018-11-13T10:00:00Z,27,112,Tue,35.92,10,Nov,weekday
2018-11-13T10:15:00Z,32,113,Tue,35.92,10,Nov,weekday
2018-11-13T10:30:00Z,45,108,Tue,35.92,10,Nov,weekday
2018-11-13T10:45:00Z,74,158,Tue,35.92,10,Nov,weekday
2018-11-13T11:00:00Z,84,71,Tue,37.22,11,Nov,weekday
2018-11-13T11:15:00Z,51,53,Tue,37.22,11,Nov,weekday
2018-11-13T11:30:00Z,39,67,Tue,37.22,11,Nov,weekday
2018-11-13T11:45:00Z,23,76,Tue,37.22,11,Nov,weekday
2018-11-13T12:00:00Z,47,74,Tue,39.52,12,Nov,weekday
2018-11-13T12:15:00Z,113,71,Tue,39.52,12,Nov,weekday
2018-11-13T12:30:00Z,83,80,Tue,39.52,12,Nov,weekday
2018-11-13T12:45:00Z,50,60,Tue,39.52,12,Nov,weekday
2018-11-13T13:00:00Z,43,40,Tue,41.55,13,Nov,weekday
2018-11-13T13:15:00Z,56,78,Tue,41.55,13,Nov,weekday
2018-11-13T13:30:00Z,52,69,Tue,41.55,13,Nov,weekday
2018-11-13T13:45:00Z,116,75,Tue,41.55,13,Nov,weekday
2018-11-13T14:00:00Z,143,64,Tue,44.85,14,Nov,weekday
2018-11-13T14:15:00Z,63,43,Tue,44.85,14,Nov,weekday
2018-11-13T14:30:00Z,69,46,Tue,44.85,14,Nov,weekday
2018-11-13T14:45:00Z,50,42,Tue,44.85,14,Nov,weekday
2018-11-13T15:00:00Z,93,28,Tue,45.46,15,Nov,weekday
2018-11-13T15:15:00Z,172,66,Tue,45.46,15,Nov,weekday
2018-11-13T15:30:00Z,161,53,Tue,45.46,15,Nov,weekday
2018-11-13T15:45:00Z,130,31,Tue,45.46,15,Nov,weekday
2018-11-13T16:00:00Z,146,44,Tue,45.84,16,Nov,weekday
2018-11-13T16:15:00Z,129,35,Tue,45.84,16,Nov,weekday
2018-11-13T16:30:00Z,143,47,Tue,45.84,16,Nov,weekday
2018-11-13T16:45:00Z,148,51,Tue,45.84,16,Nov,weekday
2018-11-13T17:00:00Z,65,19,Tue,44.55,17,Nov,weekday
2018-11-13T17:15:00Z,164,22,Tue,44.55,17,Nov,weekday
2018-11-13T17:30:00Z,162,58,Tue,44.55,17,Nov,weekday
2018-11-13T17:45:00Z,92,38,Tue,44.55,17,Nov,weekday
2018-11-13T18:00:00Z,167,42,Tue,42.46,18,Nov,weekday
2018-11-13T18:15:00Z,53,27,Tue,42.46,18,Nov,weekday
2018-11-13T18:30:00Z,112,39,Tue,42.46,18,Nov,weekday
2018-11-13T18:45:00Z,77,35,Tue,42.46,18,Nov,weekday
2018-11-13T19:00:00Z,62,22,Tue,40.3,19,Nov,weekday
2018-11-13T19:15:00Z,121,31,Tue,40.3,19,Nov,weekday
2018-11-13T19:30:00Z,69,23,Tue,40.3,19,Nov,weekday
2018-11-13T19:45:00Z,64,14,Tue,40.3,19,Nov,weekday
2018-11-13T20:00:00Z,106,43,Tue,39.03,20,Nov,weekday
2018-11-13T20:15:00Z,98,16,Tue,39.03,20,Nov,weekday
2018-11-13T20:30:00Z,43,5,Tue,39.03,20,Nov,weekday
2018-11-13T20:45:00Z,62,9,Tue,39.03,20,Nov,weekday
2018-11-13T21:00:00Z,74,10,Tue,37.53,21,Nov,weekday
2018-11-13T21:15:00Z,26,13,Tue,37.53,21,Nov,weekday
2018-11-13T21:30:00Z,29,12,Tue,37.53,21,Nov,weekday
2018-11-13T21:45:00Z,41,4,Tue,37.53,21,Nov,weekday
2018-11-14T06:00:00Z,4,8,Wed,29.18,6,Nov,weekday
2018-11-14T06:15:00Z,5,12,Wed,29.18,6,Nov,weekday
2018-11-14T06:30:00Z,8,14,Wed,29.18,6,Nov,weekday
2018-11-14T06:45:00Z,3,30,Wed,29.18,6,Nov,weekday
2018-11-14T07:00:00Z,9,33,Wed,29.27,7,Nov,weekday
2018-11-14T07:15:00Z,4,65,Wed,29.27,7,Nov,weekday
2018-11-14T07:30:00Z,20,112,Wed,29.27,7,Nov,weekday
2018-11-14T07:45:00Z,17,155,Wed,29.27,7,Nov,weekday
2018-11-14T08:00:00Z,20,87,Wed,31.63,8,Nov,weekday
2018-11-14T08:15:00Z,19,150,Wed,31.63,8,Nov,weekday
2018-11-14T08:30:00Z,22,137,Wed,31.63,8,Nov,weekday
2018-11-14T08:45:00Z,25,220,Wed,31.63,8,Nov,weekday
2018-11-14T09:00:00Z,22,137,Wed,36.58,9,Nov,weekday
2018-11-14T09:15:00Z,24,171,Wed,36.58,9,Nov,weekday
2018-11-14T09:30:00Z,20,186,Wed,36.58,9,Nov,weekday
2018-11-14T09:45:00Z,46,187,Wed,36.58,9,Nov,weekday
2018-11-14T10:00:00Z,48,136,Wed,41.38,10,Nov,weekday
2018-11-14T10:15:00Z,21,118,Wed,41.38,10,Nov,weekday
2018-11-14T10:30:00Z,38,149,Wed,41.38,10,Nov,weekday
2018-11-14T10:45:00Z,41,107,Wed,41.38,10,Nov,weekday
2018-11-14T11:00:00Z,62,92,Wed,45.64,11,Nov,weekday
2018-11-14T11:15:00Z,55,70,Wed,45.64,11,Nov,weekday
2018-11-14T11:30:00Z,57,94,Wed,45.64,11,Nov,weekday
2018-11-14T11:45:00Z,69,116,Wed,45.64,11,Nov,weekday
2018-11-14T12:00:00Z,107,85,Wed,49.04,12,Nov,weekday
2018-11-14T12:15:00Z,53,76,Wed,49.04,12,Nov,weekday
2018-11-14T12:30:00Z,48,72,Wed,49.04,12,Nov,weekday
2018-11-14T12:45:00Z,103,66,Wed,49.04,12,Nov,weekday
2018-11-14T13:00:00Z,91,54,Wed,51.58,13,Nov,weekday
2018-11-14T13:15:00Z,72,53,Wed,51.58,13,Nov,weekday
2018-11-14T13:30:00Z,83,77,Wed,51.58,13,Nov,weekday
2018-11-14T13:45:00Z,51,43,Wed,51.58,13,Nov,weekday
2018-11-14T14:00:00Z,160,64,Wed,53.32,14,Nov,weekday
2018-11-14T14:15:00Z,103,44,Wed,53.32,14,Nov,weekday
2018-11-14T14:30:00Z,77,31,Wed,53.32,14,Nov,weekday
2018-11-14T14:45:00Z,100,66,Wed,53.32,14,Nov,weekday
2018-11-14T15:00:00Z,143,33,Wed,53.85,15,Nov,weekday
2018-11-14T15:15:00Z,109,45,Wed,53.85,15,Nov,weekday
2018-11-14T15:30:00Z,108,52,Wed,53.85,15,Nov,weekday
2018-11-14T15:45:00Z,164,62,Wed,53.85,15,Nov,weekday
2018-11-14T16:00:00Z,126,30,Wed,53.96,16,Nov,weekday
2018-11-14T16:15:00Z,160,30,Wed,53.96,16,Nov,weekday
2018-11-14T16:30:00Z,162,40,Wed,53.96,16,Nov,weekday
2018-11-14T16:45:00Z,103,27,Wed,53.96,16,Nov,weekday
2018-11-14T17:00:00Z,82,32,Wed,53.86,17,Nov,weekday
2018-11-14T17:15:00Z,174,47,Wed,53.86,17,Nov,weekday
2018-11-14T17:30:00Z,186,47,Wed,53.86,17,Nov,weekday
2018-11-14T17:45:00Z,51,25,Wed,53.86,17,Nov,weekday
2018-11-14T18:00:00Z,130,31,Wed,47.92,18,Nov,weekday
2018-11-14T18:15:00Z,76,36,Wed,47.92,18,Nov,weekday
2018-11-14T18:30:00Z,113,28,Wed,47.92,18,Nov,weekday
2018-11-14T18:45:00Z,97,24,Wed,47.92,18,Nov,weekday
2018-11-14T19:00:00Z,60,12,Wed,43.7,19,Nov,weekday
2018-11-14T19:15:00Z,66,30,Wed,43.7,19,Nov,weekday
2018-11-14T19:30:00Z,50,17,Wed,43.7,19,Nov,weekday
2018-11-14T19:45:00Z,94,18,Wed,43.7,19,Nov,weekday
2018-11-14T20:00:00Z,42,15,Wed,41.24,20,Nov,weekday
2018-11-14T20:15:00Z,71,26,Wed,41.24,20,Nov,weekday
2018-11-14T20:30:00Z,55,5,Wed,41.24,20,Nov,weekday
2018-11-14T20:45:00Z,66,12,Wed,41.24,20,Nov,weekday
2018-11-14T21:00:00Z,74,13,Wed,38.6,21,Nov,weekday
2018-11-14T21:15:00Z,37,10,Wed,38.6,21,Nov,weekday
2018-11-14T21:30:00Z,51,7,Wed,38.6,21,Nov,weekday
2018-11-14T21:45:00Z,53,9,Wed,38.6,21,Nov,weekday
2018-11-15T06:00:00Z,2,4,Thu,30.78,6,Nov,weekday
2018-11-15T06:15:00Z,4,5,Thu,30.78,6,Nov,weekday
2018-11-15T06:30:00Z,7,11,Thu,30.78,6,Nov,weekday
2018-11-15T06:45:00Z,2,34,Thu,30.78,6,Nov,weekday
2018-11-15T07:00:00Z,8,29,Thu,31.55,7,Nov,weekday
2018-11-15T07:15:00Z,14,67,Thu,31.55,7,Nov,weekday
2018-11-15T07:30:00Z,15,128,Thu,31.55,7,Nov,weekday
2018-11-15T07:45:00Z,30,142,Thu,31.55,7,Nov,weekday
2018-11-15T08:00:00Z,26,114,Thu,35.27,8,Nov,weekday
2018-11-15T08:15:00Z,13,103,Thu,35.27,8,Nov,weekday
2018-11-15T08:30:00Z,15,132,Thu,35.27,8,Nov,weekday
2018-11-15T08:45:00Z,30,138,Thu,35.27,8,Nov,weekday
2018-11-15T09:00:00Z,21,200,Thu,43.46,9,Nov,weekday
2018-11-15T09:15:00Z,36,219,Thu,43.46,9,Nov,weekday
2018-11-15T09:30:00Z,36,97,Thu,43.46,9,Nov,weekday
2018-11-15T09:45:00Z,28,123,Thu,43.46,9,Nov,weekday
2018-11-15T10:00:00Z,21,85,Thu,49.62,10,Nov,weekday
